TIME,REP_AIRP,UNIT,TRA_MEAS,AIRLINE,Value,Flag and Footnotes
2019M01,STAVANGER/UNIVERSITETSSYKEHUS airport,Passenger,Passengers carried,All airlines,:,
2019M01,TROMSO/LANGNES airport,Passenger,Passengers carried,All airlines,196 241,
2019M01,SANDEFJORD/TORP airport,Passenger,Passengers carried,All airlines,137 130,
2019M01,TRONDHEIM/ST. OLAVS HOSPITAL airport,Passenger,Passengers carried,All airlines,:,
2019M01,TRYSIL/SAETERASEN airport,Passenger,Passengers carried,All airlines,:,
2019M01,TYNSET airport,Passenger,Passengers carried,All airlines,:,
2019M01,ASGARD A airport,Passenger,Passengers carried,All airlines,:,
2019M01,ASGARD B airport,Passenger,Passengers carried,All airlines,:,
2019M01,ASGARD C airport,Passenger,Passengers carried,All airlines,:,
2019M01,DRAUGEN FLP airport,Passenger,Passengers carried,All airlines,:,
2019M01,OSLO/ULLEVAL UNIVERSITETSSYKEHUS airport,Passenger,Passengers carried,All airlines,:,
2019M01,KONGSVINGER airport,Passenger,Passengers carried,All airlines,:,
2019M01,KRISTIN airport,Passenger,Passengers carried,All airlines,:,
2019M01,OS/VAKSINEN airport,Passenger,Passengers carried,All airlines,:,
2019M01,NJORD B airport,Passenger,Passengers carried,All airlines,:,
2019M01,RAKKESTAD/RYGGE airport,Passenger,Passengers carried,All airlines,:,
2019M01,OST ADER/GULLKNALL airport,Passenger,Passengers carried,All airlines,:,
2019M01,TRONDHEIM/VAERNES airport,Passenger,Passengers carried,All airlines,315 739,
2019M01,VADSO airport,Passenger,Passengers carried,All airlines,5 980,
2019M01,VALLE/ARAKSOYENE airport,Passenger,Passengers carried,All airlines,:,
2019M01,VESLEFRIKK B airport,Passenger,Passengers carried,All airlines,:,
2019M01,VALHALL A airport,Passenger,Passengers carried,All airlines,:,
2019M01,VAEROY airport,Passenger,Passengers carried,All airlines,581,
2019M01,GUDRUN airport,Passenger,Passengers carried,All airlines,:,
2019M01,PETROJARL 1 airport,Passenger,Passengers carried,All airlines,:,
2019M01,ELDFISK airport,Passenger,Passengers carried,All airlines,:,
2019M01,VALLHALL PH airport,Passenger,Passengers carried,All airlines,:,
2019M01,YME airport,Passenger,Passengers carried,All airlines,:,
2019M01,EKOFISK A airport,Passenger,Passengers carried,All airlines,:,
2019M01,ELDFISK B airport,Passenger,Passengers carried,All airlines,:,
2019M01,COD airport,Passenger,Passengers carried,All airlines,:,
2019M01,EKOFISK D airport,Passenger,Passengers carried,All airlines,:,
2019M01,EDDA airport,Passenger,Passengers carried,All airlines,:,
2019M01,ALBUSKJELL F airport,Passenger,Passengers carried,All airlines,:,
2019M01,GYDA airport,Passenger,Passengers carried,All airlines,:,
2019M01,HOD airport,Passenger,Passengers carried,All airlines,:,
2019M01,EKOFISK K airport,Passenger,Passengers carried,All airlines,:,
2019M01,ELDFISK A airport,Passenger,Passengers carried,All airlines,:,
2019M01,JOTUN A airport,Passenger,Passengers carried,All airlines,:,
2019M01,RINGHORNE airport,Passenger,Passengers carried,All airlines,:,
2019M01,PETROJARL VARG airport,Passenger,Passengers carried,All airlines,:,
2019M01,FRIGG DP2 airport,Passenger,Passengers carried,All airlines,:,
2019M01,TAMBAR airport,Passenger,Passengers carried,All airlines,:,
2019M01,ALBUSKJELL A airport,Passenger,Passengers carried,All airlines,:,
2019M01,TOR airport,Passenger,Passengers carried,All airlines,:,
2019M01,JOTUN B airport,Passenger,Passengers carried,All airlines,:,
2019M01,VARG airport,Passenger,Passengers carried,All airlines,:,
2019M01,GRANE airport,Passenger,Passengers carried,All airlines,:,
2019M01,SLEIPNER B airport,Passenger,Passengers carried,All airlines,:,
2019M01,SOGN OG FJORDANE airport,Passenger,Passengers carried,All airlines,:,
2019M01,MANDAL airport,Passenger,Passengers carried,All airlines,:,
2019M01,ROGALAND/ORRE airport,Passenger,Passengers carried,All airlines,:,
2019M01,HORDALAND airport,Passenger,Passengers carried,All airlines,:,
2019M01,STAVANGER/SOLA airport,Passenger,Passengers carried,All airlines,309 278,
2019M01,Unknown airport - NORWAY,Passenger,Passengers carried,All airlines,:,
2019M01,SWITZERLAND MET airport,Passenger,Passengers carried,All airlines,:,
2019M01,RARON airport,Passenger,Passengers carried,All airlines,:,
2019M01,ZERMATT airport,Passenger,Passengers carried,All airlines,:,
2019M01,BEX airport,Passenger,Passengers carried,All airlines,:,
2019M01,LES EPLATURES airport,Passenger,Passengers carried,All airlines,:,
2019M01,ECUVILLENS airport,Passenger,Passengers carried,All airlines,:,
2019M01,GENEVA airport,Passenger,Passengers carried,All airlines,:,
2019M01,SAANEN airport,Passenger,Passengers carried,All airlines,:,
2019M01,LAUSANNE-LA BLECHERETTE airport,Passenger,Passengers carried,All airlines,:,
2019M01,NEUCHATEL airport,Passenger,Passengers carried,All airlines,:,
2019M01,LA COTE airport,Passenger,Passengers carried,All airlines,:,
2019M01,REICHENBACH airport,Passenger,Passengers carried,All airlines,:,
2019M01,SION airport,Passenger,Passengers carried,All airlines,:,
2019M01,GRUYERES airport,Passenger,Passengers carried,All airlines,:,
2019M01,YVERDON-LES-BAINS airport,Passenger,Passengers carried,All airlines,:,
2019M01,GSTAAD-INN GRUND airport,Passenger,Passengers carried,All airlines,:,
2019M01,COLLOMBEY-MURAZ airport,Passenger,Passengers carried,All airlines,:,
2019M01,GAMPEL airport,Passenger,Passengers carried,All airlines,:,
2019M01,DUBENDORF airport,Passenger,Passengers carried,All airlines,:,
2019M01,MOLLIS airport,Passenger,Passengers carried,All airlines,:,
2019M01,BUOCHS airport,Passenger,Passengers carried,All airlines,:,
2019M01,AMLIKON airport,Passenger,Passengers carried,All airlines,:,
2019M01,DITTINGEN airport,Passenger,Passengers carried,All airlines,:,
2019M01,SCHAFFHAUSEN airport,Passenger,Passengers carried,All airlines,:,
2019M01,KAGISWIL airport,Passenger,Passengers carried,All airlines,:,
2019M01,WINTERTHUR airport,Passenger,Passengers carried,All airlines,:,
2019M01,HASENSTRICK airport,Passenger,Passengers carried,All airlines,:,
2019M01,LANGENTHAL airport,Passenger,Passengers carried,All airlines,:,
2019M01,AMBRI airport,Passenger,Passengers carried,All airlines,:,
2019M01,TRIENGEN airport,Passenger,Passengers carried,All airlines,:,
2019M01,OLTEN airport,Passenger,Passengers carried,All airlines,:,
2019M01,MUNSTER airport,Passenger,Passengers carried,All airlines,:,
2019M01,WANGEN-LACHEN airport,Passenger,Passengers carried,All airlines,:,
2019M01,RARON airport,Passenger,Passengers carried,All airlines,:,
2019M01,BELLECHASSE airport,Passenger,Passengers carried,All airlines,:,
2019M01,MOTIERS airport,Passenger,Passengers carried,All airlines,:,
2019M01,MONTRICHER airport,Passenger,Passengers carried,All airlines,:,
2019M01,ST.STEPHAN airport,Passenger,Passengers carried,All airlines,:,
2019M01,ZWEISIMMEN airport,Passenger,Passengers carried,All airlines,:,
2019M01,LUGANO airport,Passenger,Passengers carried,All airlines,:,
2019M01,BERN-BELP airport,Passenger,Passengers carried,All airlines,:,
2019M01,BAD RAGAZ airport,Passenger,Passengers carried,All airlines,:,
2019M01,BIRRFELD airport,Passenger,Passengers carried,All airlines,:,
2019M01,GRENCHEN airport,Passenger,Passengers carried,All airlines,:,
2019M01,ZURICH airport,Passenger,Passengers carried,All airlines,:,
2019M01,FRICKTAL-SCHUPFART airport,Passenger,Passengers carried,All airlines,:,
2019M01,COURTELARY airport,Passenger,Passengers carried,All airlines,:,
2019M01,SPECK-FEHRALTORF airport,Passenger,Passengers carried,All airlines,:,
2019M01,LOCARNO airport,Passenger,Passengers carried,All airlines,:,
2019M01,BASEL airport,Passenger,Passengers carried,All airlines,:,
2019M01,HAUSEN AM ALBIS airport,Passenger,Passengers carried,All airlines,:,
2019M01,LUZERN-BEROMUNSTER airport,Passenger,Passengers carried,All airlines,:,
2019M01,BIEL-KAPPELEN airport,Passenger,Passengers carried,All airlines,:,
2019M01,ST. GALLEN-ALTENRHEIN airport,Passenger,Passengers carried,All airlines,:,
2019M01,SAMEDAN airport,Passenger,Passengers carried,All airlines,:,
2019M01,LOMMIS airport,Passenger,Passengers carried,All airlines,:,
2019M01,BUTTWIL airport,Passenger,Passengers carried,All airlines,:,
2019M01,SITTERDORF airport,Passenger,Passengers carried,All airlines,:,
2019M01,THUN airport,Passenger,Passengers carried,All airlines,:,
2019M01,SCHANIS airport,Passenger,Passengers carried,All airlines,:,
2019M01,PORRENTRUY airport,Passenger,Passengers carried,All airlines,:,
2019M01,COLLECTIVE ADDRESS FOR NOTAM AND SNOWTAM airport,Passenger,Passengers carried,All airlines,:,
2019M01,Unknown airport - SWITZERLAND,Passenger,Passengers carried,All airlines,:,
2019M01,PODGORICA airport,Passenger,Passengers carried,All airlines,:,
2019M01,TIVAT airport,Passenger,Passengers carried,All airlines,:,
2019M01,OHRID airport,Passenger,Passengers carried,All airlines,8 132,
2019M01,SKOPJE airport,Passenger,Passengers carried,All airlines,152 125,
2019M01,ANKARA/ESENBOGA airport,Passenger,Passengers carried,All airlines,:,
2019M01,ADANA airport,Passenger,Passengers carried,All airlines,:,
2019M01,ANTALYA airport,Passenger,Passengers carried,All airlines,:,
2019M01,GAZIANTEP airport,Passenger,Passengers carried,All airlines,:,
2019M01,HATAY/ISKENDERUN airport,Passenger,Passengers carried,All airlines,:,
2019M01,KASTAMONU airport,Passenger,Passengers carried,All airlines,:,
2019M01,KONYA airport,Passenger,Passengers carried,All airlines,:,
2019M01,AMASYA/MERZIFON airport,Passenger,Passengers carried,All airlines,:,
2019M01,SIVAS/NURI DEMIRAG airport,Passenger,Passengers carried,All airlines,:,
2019M01,ZONGULDAK/CAYCUMA airport,Passenger,Passengers carried,All airlines,:,
2019M01,MALATYA airport,Passenger,Passengers carried,All airlines,:,
2019M01,KAYSERI airport,Passenger,Passengers carried,All airlines,:,
2019M01,TOKAT airport,Passenger,Passengers carried,All airlines,:,
2019M01,DENIZLI/CARDAK airport,Passenger,Passengers carried,All airlines,:,
2019M01,KAPADOKYA airport,Passenger,Passengers carried,All airlines,:,
2019M01,ISTANBUL/ATATURK airport,Passenger,Passengers carried,All airlines,:,
2019M01,AYDIN/CILDIR airport,Passenger,Passengers carried,All airlines,:,
2019M01,BALIKESIR/MERKEZ airport,Passenger,Passengers carried,All airlines,:,
2019M01,CANAKKALE airport,Passenger,Passengers carried,All airlines,:,
2019M01,IZMIR/ADNAN MENDERES airport,Passenger,Passengers carried,All airlines,:,
2019M01,USAK airport,Passenger,Passengers carried,All airlines,:,
2019M01,KOCAELI/CENGIZ TOPEL airport,Passenger,Passengers carried,All airlines,:,
2019M01,BURSA/YENISEHIR airport,Passenger,Passengers carried,All airlines,:,
2019M01,MUGLA/DALAMAN airport,Passenger,Passengers carried,All airlines,:,
2019M01,TEKIRDAG/CORLU airport,Passenger,Passengers carried,All airlines,:,
2019M01,ESKISEHIR/HASAN POLATKAN airport,Passenger,Passengers carried,All airlines,:,
2019M01,ZAFER airport,Passenger,Passengers carried,All airlines,:,
2019M01,ELAZIG airport,Passenger,Passengers carried,All airlines,:,
2019M01,AGRI airport,Passenger,Passengers carried,All airlines,:,
2019M01,DIYARBAKIR airport,Passenger,Passengers carried,All airlines,:,
2019M01,ERZINCAN airport,Passenger,Passengers carried,All airlines,:,
2019M01,ERZURUM airport,Passenger,Passengers carried,All airlines,:,
2019M01,KARS/HARAKANI airport,Passenger,Passengers carried,All airlines,:,
2019M01,TRABZON airport,Passenger,Passengers carried,All airlines,:,
2019M01,VAN/FERIT MELEN airport,Passenger,Passengers carried,All airlines,:,
2019M01,BATMAN airport,Passenger,Passengers carried,All airlines,:,
2019M01,MUS airport,Passenger,Passengers carried,All airlines,:,
2019M01,SIIRT airport,Passenger,Passengers carried,All airlines,:,
2019M01,SINOP airport,Passenger,Passengers carried,All airlines,:,
2019M01,KAHRAMANMARAS airport,Passenger,Passengers carried,All airlines,:,
2019M01,AGRI/AHMED-I HANI airport,Passenger,Passengers carried,All airlines,:,
2019M01,ADIYAMAN airport,Passenger,Passengers carried,All airlines,:,
2019M01,MARDIN airport,Passenger,Passengers carried,All airlines,:,
2019M01,SANLIURFA/GAP airport,Passenger,Passengers carried,All airlines,:,
2019M01,IGDIR airport,Passenger,Passengers carried,All airlines,:,
2019M01,BINGOL airport,Passenger,Passengers carried,All airlines,:,
2019M01,SIRNAK/SERAFETTIN ELCI airport,Passenger,Passengers carried,All airlines,:,
2019M01,HAKKARI/YUKSEKOVA SELAHADDIN EYYUBI airport,Passenger,Passengers carried,All airlines,:,
2019M01,HATAY airport,Passenger,Passengers carried,All airlines,:,
2019M01,ISPARTA/S.DEMIREL airport,Passenger,Passengers carried,All airlines,:,
2019M01,BALIKESIR/KOCA SEYIT airport,Passenger,Passengers carried,All airlines,:,
2019M01,MUGLA/MILAS-BODRUM airport,Passenger,Passengers carried,All airlines,:,
2019M01,GAZIPASA-ALANYA airport,Passenger,Passengers carried,All airlines,:,
2019M01,SAMSUN/CARSAMBA airport,Passenger,Passengers carried,All airlines,:,
2019M01,ISTANBUL/SABIHA GOKCEN airport,Passenger,Passengers carried,All airlines,:,
2019M01,GOKCEADA airport,Passenger,Passengers carried,All airlines,:,
2019M01,ISTANBUL/ISTANBUL HAVALIMANI airport,Passenger,Passengers carried,All airlines,:,
2019M02,ANTWERPEN/DEURNE airport,Passenger,Passengers carried,All airlines,:,
2019M02,BRUSSELS airport,Passenger,Passengers carried,All airlines,:,
2019M02,CHARLEROI/BRUSSELS SOUTH airport,Passenger,Passengers carried,All airlines,:,
2019M02,LIEGE airport,Passenger,Passengers carried,All airlines,:,
2019M02,OOSTENDE/BRUGGE airport,Passenger,Passengers carried,All airlines,:,
2019M02,BURGAS airport,Passenger,Passengers carried,All airlines,6 873,
2019M02,PLOVDIV airport,Passenger,Passengers carried,All airlines,8 377,
2019M02,SOFIA airport,Passenger,Passengers carried,All airlines,496 439,
2019M02,VARNA airport,Passenger,Passengers carried,All airlines,50 128,
2019M02,KARLOVY VARY airport,Passenger,Passengers carried,All airlines,4 160,
2019M02,OSTRAVA/MOSNOV airport,Passenger,Passengers carried,All airlines,8 503,
2019M02,PARDUBICE airport,Passenger,Passengers carried,All airlines,6 517,
2019M02,PRAHA/RUZYNE airport,Passenger,Passengers carried,All airlines,975 990,
2019M02,BRNO/TURANY airport,Passenger,Passengers carried,All airlines,11 944,
2019M02,AARHUS airport,Passenger,Passengers carried,All airlines,36 230,
2019M02,BILLUND airport,Passenger,Passengers carried,All airlines,210 628,
2019M02,KOBENHAVN/KASTRUP airport,Passenger,Passengers carried,All airlines,1 984 921,
2019M02,ESBJERG airport,Passenger,Passengers carried,All airlines,4 898,
2019M02,KARUP airport,Passenger,Passengers carried,All airlines,7 745,
2019M02,KOBENHAVN/ROSKILDE airport,Passenger,Passengers carried,All airlines,137,
2019M02,BORNHOLM/RONNE airport,Passenger,Passengers carried,All airlines,13 788,
2019M02,SONDERBORG airport,Passenger,Passengers carried,All airlines,4 421,
2019M02,THISTED airport,Passenger,Passengers carried,All airlines,0,
2019M02,VAGAR airport,Passenger,Passengers carried,All airlines,:,
2019M02,AALBORG airport,Passenger,Passengers carried,All airlines,103 978,
2019M02,LEIPZIG-ALTENBURG airport,Passenger,Passengers carried,All airlines,:,
2019M02,HERINGSDORF airport,Passenger,Passengers carried,All airlines,:,
2019M02,MERSEBURG airport,Passenger,Passengers carried,All airlines,:,
2019M02,MAGDEBURG/COCHSTEDT airport,Passenger,Passengers carried,All airlines,:,
2019M02,RUPPINER LAND airport,Passenger,Passengers carried,All airlines,:,
2019M02,BERLIN-SCHOENEFELD airport,Passenger,Passengers carried,All airlines,:,
2019M02,DRESDEN airport,Passenger,Passengers carried,All airlines,:,
2019M02,ERFURT-WEIMAR airport,Passenger,Passengers carried,All airlines,:,
2019M02,FRANKFURT/MAIN airport,Passenger,Passengers carried,All airlines,:,
2019M02,MUENSTER/OSNABRUECK airport,Passenger,Passengers carried,All airlines,:,
2019M02,HAMBURG airport,Passenger,Passengers carried,All airlines,:,
2019M02,BERLIN/TEMPELHOF airport,Passenger,Passengers carried,All airlines,:,
2019M02,KOELN/BONN airport,Passenger,Passengers carried,All airlines,:,
2019M02,DUESSELDORF airport,Passenger,Passengers carried,All airlines,:,
2019M02,MUENCHEN airport,Passenger,Passengers carried,All airlines,:,
2019M02,NUERNBERG airport,Passenger,Passengers carried,All airlines,:,
2019M02,LEIPZIG/HALLE airport,Passenger,Passengers carried,All airlines,:,
2019M02,SAARBRUECKEN airport,Passenger,Passengers carried,All airlines,:,
2019M02,STUTTGART airport,Passenger,Passengers carried,All airlines,:,
2019M02,BERLIN-TEGEL airport,Passenger,Passengers carried,All airlines,:,
2019M02,HANNOVER airport,Passenger,Passengers carried,All airlines,:,
2019M02,BREMEN airport,Passenger,Passengers carried,All airlines,:,
2019M02,FRANKFURT-HAHN airport,Passenger,Passengers carried,All airlines,:,
2019M02,MANNHEIM CITY airport,Passenger,Passengers carried,All airlines,:,
2019M02,MAINZ/FINTHEN airport,Passenger,Passengers carried,All airlines,:,
2019M02,UETERSEN/HEIST airport,Passenger,Passengers carried,All airlines,:,
2019M02,KIEL-HOLTENAU airport,Passenger,Passengers carried,All airlines,:,
